Description,domain,gd,gd_val,q,q_val,um,um_val,geo,geo_val,country,search_source,source_val,expected_response,Accept-Language,id,User-Agent
Allocation mode 0,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000134,q,test1,um,0,iptest,23.16.0.1,CA,,,bing.com,en-CA,2,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 25,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000540,q,test3057,um,1,iptest,14.1.63.255,NewZealand,,,bing.com,,3058,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 25,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000540,q,test3058,um,1,iptest,3.0.0.1,unitedstate,,,bing.com,,3059,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 25,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000540,q,test3059,um,99,iptest,1.43.255.255,Australia,,,bing.com,,3060,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 25,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000540,q,test3060,um,99,iptest,23.16.0.1,canda,,,bing.com,,3061,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 25,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000540,q,test3061,um,99,iptest,2.175.255.255,Germany,,,bing.com,,3062,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 25,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000540,q,test3062,um,99,iptest,2.143.255.255,spain,,,bing.com,,3063,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 25,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000540,q,test3063,um,99,iptest,2.15.255.255,france,,,bing.com,,3064,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 25,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000540,q,test3064,um,99,iptest,2.31.255.255,UnitedKingdom,,,bing.com,,3065,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 25,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000540,q,test3065,um,99,iptest,2.47.255.255,Italy,,,bing.com,,3066,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 25,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000540,q,test3066,um,99,iptest,1.0.31.255,Japan,,,bing.com,,3067,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 25,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000540,q,test3067,um,99,iptest,5.2.79.255,Netherlands,,,bing.com,,3068,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 25,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000540,q,test3068,um,99,iptest,14.1.63.255,NewZealand,,,bing.com,,3069,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 25,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000540,q,test3069,um,99,iptest,3.0.0.1,unitedstate,,,bing.com,,3070,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 25,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000540,q,test3070,um,1,iptest,2.55.255.255,Israel,,,google.com,,3071,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 25,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000540,q,test3071,um,99,iptest,2.55.255.255,Israel,,,google.com,,3072,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 25,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000540,q,test3072,um,1,iptest,41.47.255.255,Egypt,,,google.com,,3073,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 25,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000540,q,test3073,um,99,iptest,41.47.255.255,Egypt,,,google.com,,3074,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 25,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000540,q,test3074,um,1,iptest,24.232.255.255,Argentina,,,yahoo.com,,3075,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 25,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000540,q,test3075,um,1,iptest,146.155.0.1,chile,,,yahoo.com,,3076,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 25,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000540,q,test3076,um,1,iptest,132.247.0.1,mexico,,,yahoo.com,,3077,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 25,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000540,q,test3077,um,1,iptest,132.184.0.1,peru,,,yahoo.com,,3078,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 25,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000540,q,test3078,um,1,iptest,150.185.0.1,Venezuela,,,yahoo.com,,3079,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 25,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000540,q,test3079,um,1,iptest,143.54.0.1,brazil,,,yahoo.com,,3080,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 25,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000540,q,test3080,um,1,iptest,5.198.144.2,austria,,,yahoo.com,,3081,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 25,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000540,q,test3081,um,1,iptest,2.128.0.2,denmark,,,yahoo.com,,3082,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 25,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000540,q,test3082,um,1,iptest,37.33.0.1,finland,,,yahoo.com,,3083,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 25,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000540,q,test3083,um,1,iptest,5.100.176.1,norway,,,yahoo.com,,3084,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 25,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000540,q,test3084,um,1,iptest,2.248.0.1,sweden,,,yahoo.com,,3085,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 25,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000540,q,test3085,um,1,iptest,5.44.127.255,Switzerland,,,yahoo.com,,3086,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 25,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000540,q,test3086,um,1,iptest,1.36.0.1,HongKong,,,yahoo.com,,3087,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 25,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000540,q,test3087,um,1,iptest,1.22.0.1,india,,,yahoo.com,,3088,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 25,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000540,q,test3088,um,1,iptest,27.111.32.1,Indonesia,,,yahoo.com,,3089,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 25,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000540,q,test3089,um,1,iptest,1.32.0.0,Malaysia,,,yahoo.com,,3090,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 25,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000540,q,test3090,um,1,iptest,27.108.0.1,Philippines,,,yahoo.com,,3091,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 25,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000540,q,test3091,um,1,iptest,14.100.0.1,Singapore,,,yahoo.com,,3092,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 25,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000540,q,test3092,um,1,iptest,1.200.0.1,Taiwan,,,yahoo.com,,3093,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 25,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000540,q,test3093,um,1,iptest,1.10.128.1,Thailand,,,yahoo.com,,3094,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 25,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000540,q,test3094,um,1,iptest,1.55.255.255,VietNam,,,yahoo.com,,3095,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 25,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000540,q,test3095,um,1,iptest,31.31.128.1,Belgium,,,yahoo.com,,3096,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 25,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000540,q,test3096,um,1,iptest,152.204.0.1,Colombia,,,yahoo.com,,3097,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 25,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000540,q,test3097,um,1,iptest,46.51.128.0,Ireland,,,yahoo.com,,3098,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 25,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000540,q,test3098,um,99,iptest,24.232.255.255,Argentina,,,yahoo.com,,3099,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 25,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000540,q,test3099,um,99,iptest,146.155.0.1,chile,,,yahoo.com,,3100,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 25,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000540,q,test3100,um,99,iptest,132.247.0.1,mexico,,,yahoo.com,,3101,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 25,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000540,q,test3101,um,99,iptest,132.184.0.1,peru,,,yahoo.com,,3102,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 25,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000540,q,test3102,um,99,iptest,150.185.0.1,Venezuela,,,yahoo.com,,3103,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 25,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000540,q,test3103,um,99,iptest,143.54.0.1,brazil,,,yahoo.com,,3104,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 25,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000540,q,test3104,um,99,iptest,5.198.144.2,austria,,,yahoo.com,,3105,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 25,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000540,q,test3105,um,99,iptest,2.128.0.2,denmark,,,yahoo.com,,3106,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 25,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000540,q,test3106,um,99,iptest,37.33.0.1,finland,,,yahoo.com,,3107,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 25,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000540,q,test3107,um,99,iptest,5.100.176.1,norway,,,yahoo.com,,3108,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 25,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000540,q,test3108,um,99,iptest,2.248.0.1,sweden,,,yahoo.com,,3109,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 25,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000540,q,test3109,um,99,iptest,5.44.127.255,Switzerland,,,yahoo.com,,3110,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 25,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000540,q,test3110,um,99,iptest,1.36.0.1,HongKong,,,yahoo.com,,3111,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 25,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000540,q,test3111,um,99,iptest,1.22.0.1,india,,,yahoo.com,,3112,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 25,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000540,q,test3112,um,99,iptest,27.111.32.1,Indonesia,,,yahoo.com,,3113,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 25,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000540,q,test3113,um,99,iptest,1.32.0.0,Malaysia,,,yahoo.com,,3114,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 25,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000540,q,test3114,um,99,iptest,27.108.0.1,Philippines,,,yahoo.com,,3115,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 25,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000540,q,test3115,um,99,iptest,14.100.0.1,Singapore,,,yahoo.com,,3116,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 25,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000540,q,test3116,um,99,iptest,1.200.0.1,Taiwan,,,yahoo.com,,3117,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 25,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000540,q,test3117,um,99,iptest,1.10.128.1,Thailand,,,yahoo.com,,3118,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 25,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000540,q,test3118,um,99,iptest,1.55.255.255,VietNam,,,yahoo.com,,3119,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 25,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000540,q,test3119,um,99,iptest,31.31.128.1,Belgium,,,yahoo.com,,3120,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 25,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000540,q,test3120,um,99,iptest,152.204.0.1,Colombia,,,yahoo.com,,3121,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 25,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,CT1000540,q,test3121,um,99,iptest,46.51.128.0,Ireland,,,yahoo.com,,3122,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 26,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000197,q,test3122,um,0,iptest,23.16.0.1,CA,,,bing.com,en-CA,3123,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 26,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000197,q,test3123,um,0,iptest,3.0.0.1,US,,,bing.com,en-US,3124,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 26,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000197,q,test3124,um,0,iptest,1.43.255.255,AU,,,bing.com,en-AU,3125,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 26,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000197,q,test3125,um,0,iptest,2.175.255.255,DE,,,bing.com,de-DE,3126,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 26,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000197,q,test3126,um,0,iptest,2.143.255.255,ES,,,bing.com,eu-ES,3127,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 26,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000197,q,test3127,um,0,iptest,2.15.255.255,FR,,,bing.com,fr-FR,3128,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 26,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000197,q,test3128,um,0,iptest,2.31.255.255,GB,,,bing.com,en-GB,3129,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 26,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000197,q,test3129,um,0,iptest,2.47.255.255,IT,,,bing.com,it-IT,3130,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 26,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000197,q,test3130,um,0,iptest,1.0.31.255,JP,,,bing.com,ja-JP,3131,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 26,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000197,q,test3131,um,0,iptest,5.2.79.255,NL,,,bing.com,nl-NL,3132,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 26,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000197,q,test3132,um,0,iptest,14.1.63.255,NZ,,,bing.com,en-NZ,3133,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 26,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000197,q,test3133,um,0,iptest,31.31.128.1,BE,,,bing.com,be-BY,3134,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 26,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000197,q,test3134,um,0,iptest,5.44.127.255,CH,,,bing.com,fr-CH,3135,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 26,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000197,q,test3135,um,0,iptest,78.141.128.0,LU,,,bing.com,fr-CH,3136,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 26,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000197,q,test3136,um,0,iptest,5.100.176.1,NO,,,bing.com,nb-NO,3137,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 26,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000197,q,test3137,um,0,iptest,37.33.0.1,FI,,,bing.com,fi-FI,3138,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 26,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000197,q,test3138,um,0,iptest,2.248.0.1,SE,,,bing.com,sv-SE,3139,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 26,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000197,q,test3139,um,0,iptest,5.198.144.2,AT,,,bing.com,de-AT,3140,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 26,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000197,q,test3140,um,0,iptest,2.104.0.0,DK,,,bing.com,da-DK,3141,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 26,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000197,q,test3141,um,0,iptest,143.54.0.1,BR,,,bing.com,pt-BR,3142,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 26,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000197,q,test3142,um,0,iptest,1.22.0.1,IN,,,bing.com,as-IN,3143,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 26,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000197,q,test3143,um,1,iptest,23.16.0.1,CA,,,bing.com,en-CA,3144,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 26,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000197,q,test3144,um,1,iptest,3.0.0.1,US,,,bing.com,en-US,3145,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 26,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000197,q,test3145,um,1,iptest,1.43.255.255,AU,,,bing.com,en-AU,3146,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 26,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000197,q,test3146,um,1,iptest,2.175.255.255,DE,,,bing.com,de-DE,3147,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 26,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000197,q,test3147,um,1,iptest,2.143.255.255,ES,,,bing.com,eu-ES,3148,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 26,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000197,q,test3148,um,1,iptest,2.15.255.255,FR,,,bing.com,fr-FR,3149,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 26,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000197,q,test3149,um,1,iptest,2.31.255.255,GB,,,bing.com,en-GB,3150,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 26,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000197,q,test3150,um,1,iptest,2.47.255.255,IT,,,bing.com,it-IT,3151,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 26,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000197,q,test3151,um,1,iptest,1.0.31.255,JP,,,bing.com,ja-JP,3152,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 26,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000197,q,test3152,um,1,iptest,5.2.79.255,NL,,,bing.com,nl-NL,3153,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 26,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000197,q,test3153,um,1,iptest,14.1.63.255,NZ,,,bing.com,en-NZ,3154,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 26,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000197,q,test3154,um,1,iptest,31.31.128.1,BE,,,bing.com,be-BY,3155,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
Allocation mode 26,se-q-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,gd,SY1000197,q,test3155,um,1,iptest,5.44.127.255,CH,,,bing.com,fr-CH,3156,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
